company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
Cn Construction&Gardening Ltd,,Lawn Care Grass Cutting Turfing,London,,5,781,07869146538,https://www.ratedpeople.com/profile/cn-constructionandgardening,ratedpeople,1,
Pink Hippo Tree Surgery,,Lawn Care Grass Cutting Turfing,Bracknell,,5,317,07854393617,https://www.ratedpeople.com/profile/pinkhippotreesurgery,ratedpeople,1,
ES Electrical & Building Services,,Lawn Care Grass Cutting Turfing,London,,5,261,07487236174,https://www.ratedpeople.com/profile/es-electrical-building-services,ratedpeople,1,
Crystal Home Improvement & Gardening Services,,Lawn Care Grass Cutting Turfing,London,,5,207,07894249212,https://www.ratedpeople.com/profile/o-and-t-builders,ratedpeople,1,
RJ Mullan,,Lawn Care Grass Cutting Turfing,London,,5,199,07939168686,https://www.ratedpeople.com/profile/rjmullan,ratedpeople,1,
A & L Ever Ready Cleaning & Building Maintenance LTD,,Lawn Care Grass Cutting Turfing,Rainham,,5,198,07984262910,https://www.ratedpeople.com/profile/a-and-l-ever-ready-cleaning-and-building-maintenance,ratedpeople,1,
olliver hanrahan,,Lawn Care Grass Cutting Turfing,,,10,194,07861192239,https://www.ratedpeople.com/profile/olliehanrahan,ratedpeople,1,
ER SERVICES (LONDON) LTD,,Lawn Care Grass Cutting Turfing,Ashford,,5,178,,https://www.ratedpeople.com/profile/er-services-london,ratedpeople,1,
Aaron Construction,,Lawn Care Grass Cutting Turfing,Gardens,,5,172,,https://www.ratedpeople.com/profile/aaron-construction,ratedpeople,1,
C Jenkins & Sons limited,,Lawn Care Grass Cutting Turfing,,,9,165,07799589521,https://www.ratedpeople.com/profile/c-jenkins-and-sons-limited,ratedpeople,1,
Kaspars Dzenis,,Lawn Care Grass Cutting Turfing,Ashford,,5,163,,https://www.ratedpeople.com/profile/kaspars-dzenis,ratedpeople,1,
Morley Gardens,,Lawn Care Grass Cutting Turfing,Westerham,,5,174,07415754167,https://www.ratedpeople.com/profile/morleys-lawns,ratedpeople,1,
Princes Paving and building,,Lawn Care Grass Cutting Turfing,Princes Risborough,,5,158,,https://www.ratedpeople.com/profile/princes-paving-and-building,ratedpeople,1,
County Roofing & Building LLP,,Lawn Care Grass Cutting Turfing,Bracknell,,5,157,,https://www.ratedpeople.com/profile/county-roofing-and-building-llp,ratedpeople,1,
Your Property Developers,,Lawn Care Grass Cutting Turfing,Stanmore,,4.5,137,,https://www.ratedpeople.com/profile/ier-uk-limited,ratedpeople,1,
Four Seasons Garden Care Services,,Lawn Care Grass Cutting Turfing,,,9,123,,https://www.ratedpeople.com/profile/four-seasons-garden-care-services,ratedpeople,1,
Cristian Improvements,,Lawn Care Grass Cutting Turfing,Watford,,5,121,07721734005,https://www.ratedpeople.com/profile/cris-handyman,ratedpeople,1,
BZ Gardens,,Lawn Care Grass Cutting Turfing,Ash,,5,119,,https://www.ratedpeople.com/profile/bz-gardens,ratedpeople,1,
Executive Paving,,Lawn Care Grass Cutting Turfing,London,,5,113,,https://www.ratedpeople.com/profile/executivepaving,ratedpeople,1,
