company_name,owner_name,trade_type,location,website_url,overall_rating,review_count,phone,profile_url,platforms,platform_count,high_value
Cn Construction&Gardening Ltd,,Resin Driveway,London,,5,781,07869146538,https://www.ratedpeople.com/profile/cn-constructionandgardening,ratedpeople,1,
A & K Contractor Services,,Resin Driveway,,,9,591,07939990252,https://www.ratedpeople.com/profile/a-and-k-contractor-services,ratedpeople,1,
A & L Ever Ready Cleaning & Building Maintenance LTD,,Resin Driveway,Rainham,,5,198,07984262910,https://www.ratedpeople.com/profile/a-and-l-ever-ready-cleaning-and-building-maintenance,ratedpeople,1,
olliver hanrahan,,Resin Driveway,,,10,194,07861192239,https://www.ratedpeople.com/profile/olliehanrahan,ratedpeople,1,
S R DEANE BUILDING SERVICES,,Resin Driveway,Bishop's Stortford,,5,193,,https://www.ratedpeople.com/profile/s-r-deane,ratedpeople,1,
Aaron Construction,,Resin Driveway,Gardens,,5,172,,https://www.ratedpeople.com/profile/aaron-construction,ratedpeople,1,
C Jenkins & Sons limited,,Resin Driveway,,,9,165,07799589521,https://www.ratedpeople.com/profile/c-jenkins-and-sons-limited,ratedpeople,1,
Kaspars Dzenis,,Resin Driveway,Ashford,,5,163,,https://www.ratedpeople.com/profile/kaspars-dzenis,ratedpeople,1,
Morley Gardens,,Resin Driveway,Westerham,,5,174,07415754167,https://www.ratedpeople.com/profile/morleys-lawns,ratedpeople,1,
Princes Paving and building,,Resin Driveway,Princes Risborough,,5,158,,https://www.ratedpeople.com/profile/princes-paving-and-building,ratedpeople,1,
Your Property Developers,,Resin Driveway,Stanmore,,4.5,137,,https://www.ratedpeople.com/profile/ier-uk-limited,ratedpeople,1,
The Ruby Team,,Resin Driveway,London,,5,135,,https://www.ratedpeople.com/profile/therubyteam,ratedpeople,1,
Universeal home improvements,,Resin Driveway,Slough,,5,129,,https://www.ratedpeople.com/profile/universeal-home-improvements,ratedpeople,1,
Newman & Sons,,Resin Driveway,Reading,,5,123,,https://www.ratedpeople.com/profile/newman-and-sons,ratedpeople,1,
Four Seasons Garden Care Services,,Resin Driveway,,,9,123,,https://www.ratedpeople.com/profile/four-seasons-garden-care-services,ratedpeople,1,
Cristian Improvements,,Resin Driveway,Watford,,5,121,07721734005,https://www.ratedpeople.com/profile/cris-handyman,ratedpeople,1,
BZ Gardens,,Resin Driveway,Ash,,5,119,,https://www.ratedpeople.com/profile/bz-gardens,ratedpeople,1,
Executive Paving,,Resin Driveway,London,,5,113,,https://www.ratedpeople.com/profile/executivepaving,ratedpeople,1,
"ALEX AND SONS LANDSCAPING, BUILDING AND GARDENING SERVICES",,Resin Driveway,Chinnor,,4.5,143,07388551754,https://www.ratedpeople.com/profile/alex-and-cip,ratedpeople,1,
Christopher,,Resin Driveway,South Ockendon,,5,107,07904781412,https://www.ratedpeople.com/profile/christopher-south-ockendon,ratedpeople,1,
FlowTeck Roofing,,Resin Driveway,Pershore,,5,271,,https://www.ratedpeople.com/profile/flowteck-roofing,ratedpeople,1,
1st Choice Landscaping and Groundwork,,Resin Driveway,Caerphilly,,5,118,07811334542,https://www.ratedpeople.com/profile/1st-choice-landscaping-and-groundwork,ratedpeople,1,
JD services,,Resin Driveway,Berkshire,,5,107,,https://www.ratedpeople.com/profile/jd-services-bracknell,ratedpeople,1,
Oakleaf Landscapes & Driveway Specialist,,Resin Driveway,Evesham,,4.5,94,07956080160,https://www.ratedpeople.com/profile/oakleaf-landscapes-and-driveway-specialist,ratedpeople,1,
Underwood home improvements an maintenance,,Resin Driveway,Bristol,,5,90,,https://www.ratedpeople.com/profile/underwood-home-improvements-an-maintenance,ratedpeople,1,
d lee & sons property maintenance,,Resin Driveway,Weston-super-Mare,,5,82,,https://www.ratedpeople.com/profile/d-lee-and-sons-property-maintenance,ratedpeople,1,
Bristol House Extensions,,Resin Driveway,Bristol,,5,79,07576561625,https://www.ratedpeople.com/profile/bristol-house-extensions,ratedpeople,1,
JH Mapp Fencing and Landscaping,,Resin Driveway,Ebbw Vale,,5,75,,https://www.ratedpeople.com/profile/jhmappfencing,ratedpeople,1,
MB bricklaying services,,Resin Driveway,Warwickshire,,4.5,70,,https://www.ratedpeople.com/profile/mb-bricklaying-services,ratedpeople,1,
Wise E.P.R LTD,,Resin Driveway,Stroud,,4.5,63,,https://www.ratedpeople.com/profile/plumbwise,ratedpeople,1,
Gudfort fencing,,Resin Driveway,Hengoed,,5,61,07912312992,https://www.ratedpeople.com/profile/gudfort-fencing,ratedpeople,1,
Total Building & Maintenance,,Resin Driveway,Chippenham,,5,57,07506730349,https://www.ratedpeople.com/profile/total-building-and-maintenance,ratedpeople,1,
Pm builders&landscapers,,Resin Driveway,Caerphilly,,5,57,,https://www.ratedpeople.com/profile/pm-builders-and-landscapers,ratedpeople,1,
Cymraeg Construction,,Resin Driveway,Blackwood,,4.5,58,07498190215,https://www.ratedpeople.com/profile/cymraeg-home-improvements,ratedpeople,1,
Williams landscapes,,Resin Driveway,Bristol,,5,55,,https://www.ratedpeople.com/profile/williams-landscapes,ratedpeople,1,
JS Improvements,,Resin Driveway,Worcester,,5,49,,https://www.ratedpeople.com/profile/js-lnpromonts,ratedpeople,1,
Davies’s Plastering,,Resin Driveway,Newport,,4.5,43,,https://www.ratedpeople.com/profile/daviesplastering,ratedpeople,1,
NC Landscaping services,,Resin Driveway,Taunton,,5,38,07507632289,https://www.ratedpeople.com/profile/nc-landscaping-services,ratedpeople,1,
FINISHING TOUCHES,,Resin Driveway,Cheltenham,,4.5,38,,https://www.ratedpeople.com/profile/finishing-touches-cheltenham,ratedpeople,1,
KA Roofing,,Resin Driveway,Auchinleck,,5,386,,https://www.ratedpeople.com/profile/ka-roofing,ratedpeople,1,
root2roof property maintenance,,Resin Driveway,Houghton le Spring,,5,122,07849383853,https://www.ratedpeople.com/profile/root2roof-property-maintenance,ratedpeople,1,
Elite Plastering and Rendering,,Resin Driveway,Sunderland,,5,101,07501622785,https://www.ratedpeople.com/profile/elite-plastering-sunderland,ratedpeople,1,
SB Construction,,Resin Driveway,Sunderland,,5,85,,https://www.ratedpeople.com/profile/sb-construction-sunderland,ratedpeople,1,
Ground up Maintenance,,Resin Driveway,Durham,,5,81,07811147249,https://www.ratedpeople.com/profile/ground-up-maintenance,ratedpeople,1,
DMH Contracts,,Resin Driveway,,,10,77,07831214581,https://www.ratedpeople.com/profile/think-heating,ratedpeople,1,
Roofguard,,Resin Driveway,Harrogate,,5,74,,https://www.ratedpeople.com/profile/roofguard-harrogate,ratedpeople,1,
Drake and Sons,,Resin Driveway,Queensbury,,5,63,,https://www.ratedpeople.com/profile/drake-and-sons,ratedpeople,1,
J & L WELCH ROOFING & PAVING SERVICES LTD,,Resin Driveway,Durham,,5,53,,https://www.ratedpeople.com/profile/j-w-flat-roofing-specialists,ratedpeople,1,
FOUR SEASONS HOME IMPROVEMENTS,,Resin Driveway,Carlisle,,4.5,56,07511376137,https://www.ratedpeople.com/profile/four-seasons-home-improvements-carlisle,ratedpeople,1,
Main Builder,,Resin Driveway,Dumfries,,5,46,07846279269,https://www.ratedpeople.com/profile/main-builder,ratedpeople,1,
Emerald Home Improvements,,Resin Driveway,County Durham,,5,43,,https://www.ratedpeople.com/profile/emerald-home-improvements-darlington,ratedpeople,1,
ROAD PAVE LTD,,Resin Driveway,Stockton-on-Tees,,5,41,,https://www.ratedpeople.com/profile/road-pave,ratedpeople,1,
